year,name_th,district,sex,count,percent,name_en,is_first
2022-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,282032,21.11,Nakhon Ratchasima,True
2022-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,152742,19.24,Buri Ram,True
2022-01-01,สุรินทร์,จังหวัดสุรินทร์,female,137725,19.98,Surin,True
2022-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,142181,19.49,Si Sa Ket,True
2022-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,168347,18.08,Ubon Ratchathani,True
2022-01-01,ยโสธร,จังหวัดยโสธร,female,55129,20.69,Yasothon,True
2022-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,123426,21.82,Chaiyaphum,True
2022-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,36647,19.47,Amnat Charoen,True
2022-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,34643,16.53,buogkan,True
2022-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,47145,18.52,Nong Bua Lam Phu,True
2022-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,192516,21.24,Khon Kaen,True
2022-01-01,อุดรธานี,จังหวัดอุดรธานี,female,146352,18.6,Udon Thani,True
2022-01-01,เลย,จังหวัดเลย,female,65263,20.7,Loei,True
2022-01-01,หนองคาย,จังหวัดหนองคาย,female,50110,19.47,Nong Khai,True
2022-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,100930,20.98,Maha Sarakham,True
2022-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,136894,21.03,Roi Et,True
2022-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,97956,19.94,Kalasin,True
2022-01-01,สกลนคร,จังหวัดสกลนคร,female,103048,17.9,Sakon Nakhon,True
2022-01-01,นครพนม,จังหวัดนครพนม,female,65133,18.16,Nakhon Phanom,True
2022-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,30771,17.69,Mukdahan,True
2022-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,211545,24.96,Chiang Mai,True
2022-01-01,ลำพูน,จังหวัดลำพูน,female,57854,28.05,Lamphun,True
2022-01-01,ลำปาง,จังหวัดลำปาง,female,103789,28.25,Lampang,True
2022-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,58612,25.9,Uttaradit,True
2022-01-01,แพร่,จังหวัดแพร่,female,63590,28.53,Phrae,True
2022-01-01,น่าน,จังหวัดน่าน,female,56330,23.84,Nan,True
2022-01-01,พะเยา,จังหวัดพะเยา,female,61606,26.12,Phayao,True
2022-01-01,เชียงราย,จังหวัดเชียงราย,female,140853,23.59,Chiang Rai,True
2022-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,female,19165,16.05,Mae Hong Son,True
2022-01-01,นครสวรรค์,จังหวัดนครสวรรค์,female,130913,24.89,Nakhon Sawan,True
2022-01-01,อุทัยธานี,จังหวัดอุทัยธานี,female,39871,24.13,Uthai Thani,True
2022-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,female,77480,21.66,Kamphaeng Phet,True
2022-01-01,ตาก,จังหวัดตาก,female,46098,16.92,Tak,True
2022-01-01,สุโขทัย,จังหวัดสุโขทัย,female,75571,25.24,Sukhothai,True
2022-01-01,พิษณุโลก,จังหวัดพิษณุโลก,female,100253,23.31,Phitsanulok,True
2022-01-01,พิจิตร,จังหวัดพิจิตร,female,67816,25.28,Phichit,True
2022-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,female,109410,22.22,Phetchabun,True
2022-01-01,ราชบุรี,จังหวัดราชบุรี,female,102685,23.75,Ratchaburi,True
2022-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,female,82022,20.07,Kanchanaburi,True
2022-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,female,107197,25.02,Suphan Buri,True
2022-01-01,นครปฐม,จังหวัดนครปฐม,female,103331,21.86,Nakhon Pathom,True
2022-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,female,56558,19.55,Samut Sakhon,True
2022-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,female,27370,27.91,Samut Songkhram,True
2022-01-01,เพชรบุรี,จังหวัดเพชรบุรี,female,58135,23.43,Phetchaburi,True
2022-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,female,56710,20.68,Prachuap Khiri Khan,True
2022-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,female,166923,21.41,Nakhon Si Thammarat,True
2022-01-01,กระบี่,จังหวัดกระบี่,female,35578,14.83,Krabi,True
2022-01-01,พังงา,จังหวัดพังงา,female,26909,20.43,Phangnga,True
2022-01-01,ภูเก็ต,จังหวัดภูเก็ต,female,30306,14.09,Phuket,True
2022-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,female,99802,18.46,Surat Thani,True
2022-01-01,ระนอง,จังหวัดระนอง,female,16306,18.27,Ranong,True
2022-01-01,ชุมพร,จังหวัดชุมพร,female,54483,21.3,Chumphon,True
2022-01-01,สงขลา,จังหวัดสงขลา,female,139839,19.22,Songkhla (Songkhla Lake),True
2022-01-01,สตูล,จังหวัดสตูล,female,25321,15.56,Satun,True
2022-01-01,ตรัง,จังหวัดตรัง,female,64888,19.95,Trang,True
2022-01-01,พัทลุง,จังหวัดพัทลุง,female,60717,22.72,Phatthalung,True
2022-01-01,ปัตตานี,จังหวัดปัตตานี,female,53049,14.37,Pattani,True
2022-01-01,ยะลา,จังหวัดยะลา,female,38731,14.21,Yala,True
2022-01-01,นราธิวาส,จังหวัดนราธิวาส,female,56240,13.73,Narathiwat,True
2023-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,female,719656,25.23,Bangkok Metropolis,True
2023-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,female,141828,19.96,Samut Prakan,True
2023-01-01,นนทบุรี,จังหวัดนนทบุรี,female,161557,23.33,Nonthaburi,True
2023-01-01,ปทุมธานี,จังหวัดปทุมธานี,female,118182,18.61,Pathum Thani,True
2023-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,female,99373,23.33,Phra Nakhon Si Ayutthaya,True
2023-01-01,อ่างทอง,จังหวัดอ่างทอง,female,39505,28.05,Ang Thong,True
2023-01-01,ลพบุรี,จังหวัดลพบุรี,female,90441,24.77,Lop Buri,True
2023-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,female,31797,30.14,Sing Buri,True
2023-01-01,ชัยนาท,จังหวัดชัยนาท,female,46896,28.63,Chai Nat,True
2023-01-01,สระบุรี,จังหวัดสระบุรี,female,71678,22.16,Saraburi,True
2023-01-01,ชลบุรี,จังหวัดชลบุรี,female,144304,17.66,Chon Buri,True
2023-01-01,ระยอง,จังหวัดระยอง,female,65119,16.77,Rayong,True
2023-01-01,จันทบุรี,จังหวัดจันทบุรี,female,61887,22.78,Chanthaburi,True
2023-01-01,ตราด,จังหวัดตราด,female,25088,22.83,Trat,True
2023-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,female,79830,21.57,Chachoengsao,True
2023-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,female,53390,21.18,Prachin Buri,True
2023-01-01,นครนายก,จังหวัดนครนายก,female,32980,25.25,Nakhon Nayok,True
2023-01-01,สระแก้ว,จังหวัดสระแก้ว,female,53056,19.04,Sa Kaeo,True
2023-01-01,นครราชสีมา,จังหวัดนครราชสีมา,female,293156,21.96,Nakhon Ratchasima,True
2023-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,female,158898,20.05,Buri Ram,True
2023-01-01,สุรินทร์,จังหวัดสุรินทร์,female,143143,20.83,Surin,True
2023-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,female,148015,20.35,Si Sa Ket,True
2023-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,female,175239,18.81,Ubon Ratchathani,True
2023-01-01,ยโสธร,จังหวัดยโสธร,female,57217,21.56,Yasothon,True
2023-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,female,127127,22.57,Chaiyaphum,True
2023-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,female,38191,20.35,Amnat Charoen,True
2023-01-01,บึงกาฬ,จังหวัดบึงกาฬ,female,36118,17.27,buogkan,True
2023-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,female,48972,19.28,Nong Bua Lam Phu,True
2023-01-01,ขอนแก่น,จังหวัดขอนแก่น,female,199617,22.07,Khon Kaen,True
2023-01-01,อุดรธานี,จังหวัดอุดรธานี,female,152072,19.37,Udon Thani,True
2023-01-01,เลย,จังหวัดเลย,female,68118,21.65,Loei,True
2023-01-01,หนองคาย,จังหวัดหนองคาย,female,52173,20.35,Nong Khai,True
2023-01-01,มหาสารคาม,จังหวัดมหาสารคาม,female,104345,21.87,Maha Sarakham,True
2023-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,female,141905,21.89,Roi Et,True
2023-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,female,101794,20.81,Kalasin,True
2023-01-01,สกลนคร,จังหวัดสกลนคร,female,107506,18.72,Sakon Nakhon,True
2023-01-01,นครพนม,จังหวัดนครพนม,female,67662,18.92,Nakhon Phanom,True
2023-01-01,มุกดาหาร,จังหวัดมุกดาหาร,female,32204,18.54,Mukdahan,True
2023-01-01,เชียงใหม่,จังหวัดเชียงใหม่,female,220077,25.87,Chiang Mai,True
2023-01-01,ลำพูน,จังหวัดลำพูน,female,60166,29.23,Lamphun,True
2023-01-01,ลำปาง,จังหวัดลำปาง,female,107733,29.6,Lampang,True
2023-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,female,60675,27,Uttaradit,True
2023-01-01,แพร่,จังหวัดแพร่,female,65859,29.82,Phrae,True
2023-01-01,น่าน,จังหวัดน่าน,female,58882,25.01,Nan,True
2023-01-01,พะเยา,จังหวัดพะเยา,female,64586,27.57,Phayao,True
2023-01-01,เชียงราย,จังหวัดเชียงราย,female,147414,24.72,Chiang Rai,True
